"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",0.113696011275607,0.196,0.561520513868375,1,0.877861670916736,0,0.056573912670781,"Not Sig","Not Sig","Dichotomized",0.858160136638434,"Not Sig"
"trimethylurate",-0.234888329665363,0.193,0.223354274692853,1,0.703781021470751,0,0.152562448756381,"Not Sig","Not Sig","Dichotomized",0.683099044224326,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.224271029443783,0.207,0.278113839234916,1,0.731336392062185,0,0.135882815091338,"Not Sig","Not Sig","Dichotomized",0.716677970336128,"Not Sig"
"alphahydroxypregnenolone3sulfate",0.164965975552459,0.218,0.448884119488635,1,0.825633641537409,0,0.0832126194518483,"Not Sig","Not Sig","Dichotomized",0.858160136638434,"Not Sig"
"methylurate",-0.229133200118001,0.205,0.263451099835603,1,0.731336392062185,0,0.135882815091338,"Not Sig","Not Sig","Dichotomized",0.716677970336128,"Not Sig"
"stearoylGPG180",-0.0354567620259263,0.191,0.852808146404911,1,0.953533518027538,0,0.0206640362954195,"Not Sig","Not Sig","Dichotomized",0.965560589260708,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.228912644340183,0.208,0.271261061753024,1,0.731336392062185,0,0.135882815091338,"Not Sig","Not Sig","Dichotomized",0.716677970336128,"Not Sig"
"acetamidophenolsulfate",-0.1329511605096,0.21,0.525760479160495,1,0.86811614000919,0,0.0614221693039152,"Not Sig","Not Sig","Dichotomized",0.858160136638434,"Not Sig"
"hydroxyphenylpropionate",-0.00370378985628898,0.216,0.986344555197976,1,0.994275078412022,0,0.002493446076356,"Not Sig","Not Sig","Dichotomized",0.98907867668196,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.0186549016535459,0.184,0.919249893084888,1,0.978064556505304,0,0.00963247894579553,"Not Sig","Not Sig","Dichotomized",0.965560589260708,"Not Sig"
"dimethylurate37",-0.356470260121262,0.215,0.0972869983120605,1,0.546106480515998,0,0.262722669764331,"Not Sig","Not Sig","Dichotomized",0.50140222206985,"Not Sig"
"acetaminophensulfate",0.0148800199735523,0.187,0.936737885103672,1,0.978064556505304,0,0.00963247894579553,"Not Sig","Not Sig","Dichotomized",0.965560589260708,"Not Sig"
"acetylphenolsulfate4",-0.182697945726157,0.194,0.345818314988474,1,0.783755599747308,0,0.105819343219386,"Not Sig","Not Sig","Dichotomized",0.772327570140926,"Not Sig"
"hydroxyphenylacetate4",0.232504808465824,0.188,0.216247778268585,1,0.697890557139525,0,0.156212677888361,"Not Sig","Not Sig","Dichotomized",0.683099044224326,"Not Sig"
"vinylguaiacolsulfate",-0.487059359570055,0.212,0.0218446236368667,1,0.387742069554383,0,0.411457076000473,"Not Sig","Not Sig","Dichotomized",0.292717956734013,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",-0.218396090612939,0.209,0.295338326782412,1,0.748893614341116,0,0.125579872535731,"Not Sig","Not Sig","Dichotomized",0.732876588682281,"Not Sig"
"alphaandrostan3alpha17betadiol17glucuronide",-0.221371553631555,0.23,0.335445196454011,1,0.783755599747308,0,0.105819343219386,"Not Sig","Not Sig","Dichotomized",0.772327570140926,"Not Sig"
"alphaandrostan3alpha17betadioldisulfate",0.093923418010933,0.199,0.637275039239914,1,0.88617154746521,0,0.052482198083717,"Not Sig","Not Sig","Dichotomized",0.858160136638434,"Not Sig"
"alphaandrostan3alpha17betadiolmonosulfate2",-0.0800326492553572,0.242,0.740792600228143,1,0.899081617370908,0,0.0462008818319588,"Not Sig","Not Sig","Dichotomized",0.886305432415814,"Not Sig"
"alphapregnan3alphaorbeta20betadioldisulfate",-0.123672593566371,0.221,0.575012400906923,1,0.877861670916736,0,0.056573912670781,"Not Sig","Not Sig","Dichotomized",0.858160136638434,"Not Sig"
"hydroxyhexanoate5",-0.241056490031601,0.203,0.234496686823276,1,0.708479351678835,0,0.149672802555007,"Not Sig","Not Sig","Dichotomized",0.683099044224326,"Not Sig"
"hydroxyindoleacetate",-0.386360560824459,0.191,0.0426826387930003,1,0.457005871283513,0,0.34007822039043,"Not Sig","Not Sig","Dichotomized",0.408533828447288,"Not Sig"
"acesulfame",0.118129057428677,0.229,0.605689151485083,1,0.877861670916736,0,0.056573912670781,"Not Sig","Not Sig","Dichotomized",0.858160136638434,"Not Sig"
"adenosine35cyclicmonophosphatecAMP",-0.533268337856285,0.221,0.0158140734584627,1,0.387742069554383,0,0.411457076000473,"Not Sig","Not Sig","Dichotomized",0.292717956734013,"Not Sig"
"ADSGEGDFXAEGGGVR",0.388540357826988,0.221,0.078820147527008,1,0.486628736905875,0,0.312802248238858,"Not Sig","Not Sig","Dichotomized",0.440079157025795,"Not Sig"
"alphaCEHCglucuronide",0.0980880037991565,0.204,0.630443082377464,1,0.88617154746521,0,0.052482198083717,"Not Sig","Not Sig","Dichotomized",0.858160136638434,"Not Sig"
"alphaCEHCsulfate",0.196268164995246,0.207,0.343722425236499,1,0.783755599747308,0,0.105819343219386,"Not Sig","Not Sig","Dichotomized",0.772327570140926,"Not Sig"
"benzoylcarnitine",-0.0030843441070197,0.225,0.98907867668196,1,0.994275078412022,0,0.002493446076356,"Not Sig","Not Sig","Dichotomized",0.98907867668196,"Not Sig"
