"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",0.142110017366902,0.198,0.4726140026187,1,0.795444302169411,0,0.0993902247004135,"Not Sig","Not Sig","Dichotomized",0.817994817778042,"Not Sig"
"trimethylurate",-0.218062519036185,0.199,0.272319549820118,1,0.70382388237326,0,0.152536000633895,"Not Sig","Not Sig","Dichotomized",0.743872452581541,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.189510241882959,0.207,0.36035343785261,1,0.727697404780381,0,0.138049173919512,"Not Sig","Not Sig","Dichotomized",0.759532225091943,"Not Sig"
"alphahydroxypregnenolone3sulfate",0.171251998463024,0.22,0.435735280377207,1,0.773430122669542,0,0.111578917530078,"Not Sig","Not Sig","Dichotomized",0.817994817778042,"Not Sig"
"methylurate",-0.207118632604941,0.209,0.321535802470927,1,0.726200908515659,0,0.138943212097471,"Not Sig","Not Sig","Dichotomized",0.759532225091943,"Not Sig"
"stearoylGPG180",-0.0280628225518009,0.187,0.881025554081523,1,0.962350989842894,0,0.0166665026494785,"Not Sig","Not Sig","Dichotomized",0.963831092261387,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.252232182482001,0.208,0.225566013080094,1,0.69631247516029,0,0.157195823918573,"Not Sig","Not Sig","Dichotomized",0.719662994112681,"Not Sig"
"acetamidophenolsulfate",-0.167515371971872,0.21,0.424626425611413,1,0.765586543868942,0,0.116005708427168,"Not Sig","Not Sig","Dichotomized",0.817994817778042,"Not Sig"
"hydroxyphenylpropionate",-0.0000356220452608809,0.217,0.999868745298878,1,0.999868745298878,0,0.0000570069337169518,"Not Sig","Not Sig","Dichotomized",0.999868745298878,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.0171426714473932,0.186,0.926551590504005,1,0.981868103369916,0,0.00794684808460406,"Not Sig","Not Sig","Dichotomized",0.96998369630888,"Not Sig"
"dimethylurate37",-0.353085539378028,0.215,0.100081722429225,1,0.54660017634423,0,0.262330232531185,"Not Sig","Not Sig","Dichotomized",0.558789616896507,"Not Sig"
"acetaminophensulfate",-0.00130087841754799,0.188,0.994483114165521,1,0.999868745298878,0,0.0000570069337169518,"Not Sig","Not Sig","Dichotomized",0.999868745298878,"Not Sig"
"acetylphenolsulfate4",-0.216914936701949,0.195,0.266289406412715,1,0.70382388237326,0,0.152536000633895,"Not Sig","Not Sig","Dichotomized",0.743872452581541,"Not Sig"
"hydroxyphenylacetate4",0.254973069442959,0.181,0.159711302741325,1,0.59129481711962,0,0.228195927708512,"Not Sig","Not Sig","Dichotomized",0.656449921242991,"Not Sig"
"vinylguaiacolsulfate",-0.489014844243699,0.201,0.0148764231061429,1,0.362713425926667,0,0.44043636860498,"Not Sig","Not Sig","Dichotomized",0.284633671082882,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",-0.227069530892165,0.209,0.277564347978187,1,0.70382388237326,0,0.152536000633895,"Not Sig","Not Sig","Dichotomized",0.743872452581541,"Not Sig"
"alphaandrostan3alpha17betadiol17glucuronide",-0.207533471638466,0.233,0.37409796161245,1,0.727697404780381,0,0.138049173919512,"Not Sig","Not Sig","Dichotomized",0.759532225091943,"Not Sig"
"alphaandrostan3alpha17betadioldisulfate",0.0902413697761984,0.201,0.653690821113717,1,0.877791974501448,0,0.0566083941514114,"Not Sig","Not Sig","Dichotomized",0.834030181324467,"Not Sig"
"alphaandrostan3alpha17betadiolmonosulfate2",-0.0953377811427243,0.246,0.698430097401234,1,0.883823027970704,0,0.0536346871023991,"Not Sig","Not Sig","Dichotomized",0.834030181324467,"Not Sig"
"alphapregnan3alphaorbeta20betadioldisulfate",-0.138083799035121,0.223,0.535673704467949,1,0.84624130929107,0,0.0725057783910685,"Not Sig","Not Sig","Dichotomized",0.834030181324467,"Not Sig"
"hydroxyhexanoate5",-0.209400881242844,0.201,0.297628099290377,1,0.726200908515659,0,0.138943212097471,"Not Sig","Not Sig","Dichotomized",0.759532225091943,"Not Sig"
"hydroxyindoleacetate",-0.363285284417508,0.19,0.056069519107862,1,0.39809358566582,0,0.400014819985311,"Not Sig","Not Sig","Dichotomized",0.375665778022676,"Not Sig"
"acesulfame",0.127714977056056,0.232,0.581308298205216,1,0.850987405620006,0,0.0700768673069618,"Not Sig","Not Sig","Dichotomized",0.834030181324467,"Not Sig"
