"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",0.812841176029652,0.481,0.0908236317981573,1,0.664546527078747,0,0.177474607277785,"Not Sig","Not Sig","Dichotomized",0.703619385745194,"Not Sig"
"trimethylurate",-0.554790622089113,0.495,0.262562074541075,1,0.728092812566574,0,0.137813256104127,"Not Sig","Not Sig","Dichotomized",0.819447980318858,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.580063700647429,0.394,0.141421162038264,1,0.664546527078747,0,0.177474607277785,"Not Sig","Not Sig","Dichotomized",0.707043952121436,"Not Sig"
"alphahydroxypregnenolone3sulfate",0.0898264853317816,0.477,0.850669439173072,1,0.936395816764156,0,0.0285405351295157,"Not Sig","Not Sig","Dichotomized",0.887990885866581,"Not Sig"
"methylurate",-0.68362389339019,0.446,0.125015290286858,1,0.664546527078747,0,0.177474607277785,"Not Sig","Not Sig","Dichotomized",0.703619385745194,"Not Sig"
"stearoylGPG180",-1.20630743848144,0.441,0.00617443882520274,0.877,0.298398662474779,0.057,0.525203127851932,"Not Sig","Not Sig","Dichotomized",0.211190602667009,"Not Sig"
"hydroxypregnenolonemonosulfate1",0.251761555306031,0.404,0.533145256615766,1,0.850732168566454,0,0.0702071449936594,"Not Sig","Not Sig","Dichotomized",0.860166897697753,"Not Sig"
"acetamidophenolsulfate",-0.0252421985265286,0.437,0.953901883262904,1,0.967529053023803,0,0.0143359850909863,"Not Sig","Not Sig","Dichotomized",0.953901883262904,"Not Sig"
"hydroxyphenylpropionate",-0.39049209698141,0.43,0.363263502725193,1,0.755104563304853,0,0.121992905162873,"Not Sig","Not Sig","Dichotomized",0.819447980318858,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.396651539085269,0.432,0.359005052691721,1,0.755104563304853,0,0.121992905162873,"Not Sig","Not Sig","Dichotomized",0.819447980318858,"Not Sig"
