"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",-1.4383141242806,0.621,0.0204862808106083,1,0.581810375021276,0,0.235218538547339,"Not Sig","Not Sig","Dichotomized",0.457526938103586,"Not Sig"
"trimethylurate",-0.0918412960015104,0.531,0.862610048716447,1,0.935042953570499,0,0.0291684382502967,"Not Sig","Not Sig","Dichotomized",0.96313947915768,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.0849743864974894,0.641,0.894491662084273,1,0.947894149372886,0,0.0232401572926328,"Not Sig","Not Sig","Dichotomized",0.96313947915768,"Not Sig"
"alphahydroxypregnenolone3sulfate",0.0315988287469994,0.577,0.956359535625897,1,0.969970255605607,0,0.0132415832846981,"Not Sig","Not Sig","Dichotomized",0.96313947915768,"Not Sig"
"methylurate",-0.325777360993436,0.555,0.557146778208242,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"stearoylGPG180",-0.0295668959352251,0.64,0.96313947915768,1,0.969970255605607,0,0.0132415832846981,"Not Sig","Not Sig","Dichotomized",0.96313947915768,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.322935021100974,0.567,0.569021320247005,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"acetamidophenolsulfate",0.261123702931946,0.644,0.685361000288733,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"hydroxyphenylpropionate",-0.199487897791314,0.562,0.72282712287374,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.058724429785696,0.58,0.919309361283493,1,0.959867127222471,0,0.0177888814478873,"Not Sig","Not Sig","Dichotomized",0.96313947915768,"Not Sig"
"dimethylurate37",-0.457888110531253,0.585,0.433685393474151,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"acetaminophensulfate",-0.0814473500666371,0.67,0.903222800203739,1,0.950056575029118,0,0.0222505320886497,"Not Sig","Not Sig","Dichotomized",0.96313947915768,"Not Sig"
"acetylphenolsulfate4",0.523873140784559,0.546,0.337384444265576,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"hydroxyphenylacetate4",-0.351286417947761,0.484,0.467965210456163,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"vinylguaiacolsulfate",-0.581807281937415,0.609,0.339539783051016,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",0.366713415123472,0.55,0.504589200184923,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"alphaandrostan3alpha17betadiol17glucuronide",0.54225751086324,0.643,0.398826886349264,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"alphaandrostan3alpha17betadioldisulfate",-0.220562206384483,0.621,0.722344879661083,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"alphaandrostan3alpha17betadiolmonosulfate2",0.185394446839685,0.718,0.796305297258825,1,0.912952532374674,0,0.0395518023820868,"Not Sig","Not Sig","Dichotomized",0.945794695657014,"Not Sig"
"alphapregnan3alphaorbeta20betadioldisulfate",-0.0470021448248099,0.593,0.93680706483234,1,0.969970255605607,0,0.0132415832846981,"Not Sig","Not Sig","Dichotomized",0.96313947915768,"Not Sig"
"hydroxyhexanoate5",0.280057331271434,0.575,0.626182601774304,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"hydroxyindoleacetate",0.20757833674123,0.613,0.73502580626097,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"acesulfame",-0.164643691841696,0.589,0.779936543940198,1,0.912952532374674,0,0.0395518023820868,"Not Sig","Not Sig","Dichotomized",0.945794695657014,"Not Sig"
"adenosine35cyclicmonophosphatecAMP",-0.030560012489959,0.557,0.956208921219821,1,0.969970255605607,0,0.0132415832846981,"Not Sig","Not Sig","Dichotomized",0.96313947915768,"Not Sig"
"ADSGEGDFXAEGGGVR",-0.274018290241777,0.574,0.632897954531911,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"alphaCEHCglucuronide",0.360859535999475,0.573,0.528540011265669,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"alphaCEHCsulfate",-0.337389099175463,0.576,0.558293586547262,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"benzoylcarnitine",-0.467690440118958,0.842,0.57878163555759,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"bradykinindesarg9",-0.80827227235684,0.519,0.119615330779473,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"caffeicacidsulfate",0.223705615409519,0.657,0.733452592828297,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"campesterol",0.293857304530049,0.564,0.602042113601161,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"chiroinositol",-0.279078945701319,0.521,0.591968576325774,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"cotinine",-0.543164543486683,0.552,0.324825827173181,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"diacylglycerol16118221601831",1.07431099447446,0.537,0.0454450370551812,1,0.806649407729466,0,0.0933151807326711,"Not Sig","Not Sig","Dichotomized",0.761204370674285,"Not Sig"
"dihydroferulicacid",-0.195691512309478,0.568,0.730613172632254,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"dimethylsulfone",0.306536690126349,0.796,0.700263124575368,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"dopamine4sulfate",-0.635287691808338,0.527,0.22766640940568,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"flavinadeninedinucleotideFAD",-0.115611778629487,0.548,0.832863985727818,1,0.916796015297288,0,0.0377272829619389,"Not Sig","Not Sig","Dichotomized",0.945794695657014,"Not Sig"
"ferulicacid4sulfate",0.273488706173565,0.789,0.728760834041404,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"galactonate",0.33736097800966,0.71,0.634798101648362,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"glycocholateglucuronide1",-0.130846564994412,0.561,0.815500524503123,1,0.916060811375699,0,0.0380756953624035,"Not Sig","Not Sig","Dichotomized",0.945794695657014,"Not Sig"
"glycolithocholate",0.381294373588476,0.579,0.510075133962403,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"guanidinosuccinate",-0.581047030205667,0.573,0.310258148638077,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"hydroxycotinine",-0.405649764196966,0.64,0.526289179485553,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"indolin2one",-1.13028447913835,0.652,0.0828147692712265,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"isoeugenolsulfate",-0.243785109196013,0.577,0.672881760738451,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"Iurobilinogen",0.236567331312047,0.579,0.682841586315842,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"malonylcarnitine",-2.03049260827282,0.634,0.00137125367932524,0.195,0.0973590112320918,0.71,1.01162384540481,"Not Sig","Not Sig","Dichotomized",0.0918739965147908,"Not Sig"
"myristoylcarnitineC14",0.287646249289945,0.521,0.581074984865775,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"N2furoylglycine",-0.984626697089221,0.701,0.159861523010582,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"Nacetyl3methylhistidine",0.283218008369765,0.659,0.667339905642834,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"Nacetylhistamine",0.563134699133867,0.589,0.339161669560551,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"Nalphaacetylornithine",-0.141126802186456,0.635,0.824208299625658,1,0.916060811375699,0,0.0380756953624035,"Not Sig","Not Sig","Dichotomized",0.945794695657014,"Not Sig"
"Nformylphenylalanine",-0.839304946092081,0.548,0.125319471503564,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"Nmethyltaurine",0.446626465328517,0.547,0.413979393013824,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"oleoylarachidonoylglycerol1812042",0.231638654952766,0.556,0.676733678811134,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"phenylacetylglutamate",-1.32213945090197,0.555,0.0171862893060799,1,0.581810375021276,0,0.235218538547339,"Not Sig","Not Sig","Dichotomized",0.457526938103586,"Not Sig"
"pregnanoloneallopregnanolonesulfate",0.193134615449219,0.553,0.72698820973488,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"saccharin",-0.31760683891031,0.653,0.626813757215807,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
"salicyluricglucuronide",0.518699788587534,0.537,0.334416555615568,1,0.903349438057026,0,0.0441442212656039,"Not Sig","Not Sig","Dichotomized",0.929183566405377,"Not Sig"
