"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",-1.50538239921173,0.626,0.0162522278321571,1,0.526897401134385,0,0.278273943533454,"Not Sig","Not Sig","Dichotomized",0.41434420042258,"Not Sig"
"trimethylurate",-0.110231100464066,0.545,0.839655694739801,1,0.93929909095163,0,0.0271960979709726,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.0376183103796176,0.645,0.953510730490656,1,0.974090098774627,0,0.0114008710567563,"Not Sig","Not Sig","Dichotomized",0.982849522198061,"Not Sig"
"alphahydroxypregnenolone3sulfate",-0.00624952461100031,0.577,0.991357847462572,1,0.991357847462572,0,0.00376955124042658,"Not Sig","Not Sig","Dichotomized",0.991357847462572,"Not Sig"
"methylurate",-0.349026423880251,0.559,0.532310417871197,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"stearoylGPG180",-0.0789820426065797,0.634,0.90083857368285,1,0.961797574909509,0,0.016916322297298,"Not Sig","Not Sig","Dichotomized",0.958034673599221,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.332641312644505,0.561,0.553239851725552,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"acetamidophenolsulfate",0.273114254115809,0.644,0.671455128548961,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"hydroxyphenylpropionate",-0.184332136716488,0.562,0.742730075973543,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"hydroxyphenylpropionatesulfate",-0.0537195456796568,0.566,0.924374947289345,1,0.972346205236021,0,0.012179076376839,"Not Sig","Not Sig","Dichotomized",0.967705022943533,"Not Sig"
"dimethylurate37",-0.413796762481811,0.588,0.48168073951052,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"acetaminophensulfate",-0.104102709201515,0.672,0.876945576763708,1,0.950582228247684,0,0.0220103093828471,"Not Sig","Not Sig","Dichotomized",0.958034673599221,"Not Sig"
"acetylphenolsulfate4",0.564954564864064,0.539,0.294286871829928,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"hydroxyphenylacetate4",-0.375866459977811,0.493,0.445664586953787,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"vinylguaiacolsulfate",-0.572867332662044,0.645,0.374774126790436,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"alphaandrostan3alpha17alphadiolmonosulfate",0.367453082603206,0.544,0.499253437542347,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"alphaandrostan3alpha17betadiol17glucuronide",0.503287407085123,0.635,0.427994959510639,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"alphaandrostan3alpha17betadioldisulfate",-0.232487654270536,0.618,0.706839129001696,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"alphaandrostan3alpha17betadiolmonosulfate2",0.156170099454809,0.714,0.826784475077432,1,0.93929909095163,0,0.0271960979709726,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"alphapregnan3alphaorbeta20betadioldisulfate",-0.0784052750690298,0.586,0.893552552430768,1,0.961245927614917,0,0.0171654871053277,"Not Sig","Not Sig","Dichotomized",0.958034673599221,"Not Sig"
"hydroxyhexanoate5",0.282271882256503,0.574,0.623043851667596,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"hydroxyindoleacetate",0.223763435071297,0.596,0.707108625245813,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"acesulfame",-0.134325841304256,0.577,0.816025040846623,1,0.93929909095163,0,0.0271960979709726,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"adenosine35cyclicmonophosphatecAMP",0.0104781467790392,0.555,0.984931604089013,1,0.991357847462572,0,0.00376955124042658,"Not Sig","Not Sig","Dichotomized",0.991357847462572,"Not Sig"
"ADSGEGDFXAEGGGVR",-0.285161377000142,0.575,0.620229225251184,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"alphaCEHCglucuronide",0.356378076925514,0.57,0.532160659039091,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"alphaCEHCsulfate",-0.359955520036084,0.563,0.522263590603214,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"benzoylcarnitine",-0.535215718865818,0.82,0.513905884392865,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"bradykinindesarg9",-0.847643539960058,0.518,0.10198681428073,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"caffeicacidsulfate",0.224731077538145,0.659,0.732928903884718,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"campesterol",0.303756598131807,0.565,0.591020518732439,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"chiroinositol",-0.238140424671854,0.51,0.640258552681459,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"cotinine",-0.519195040605744,0.617,0.399705189142254,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"diacylglycerol16118221601831",1.01521351110374,0.553,0.0664119943636863,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"dihydroferulicacid",-0.177433562565328,0.567,0.754185585995328,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"dimethylsulfone",0.25864493877129,0.773,0.737850027828376,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"dopamine4sulfate",-0.581258098105654,0.529,0.272088780903704,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"flavinadeninedinucleotideFAD",-0.117162396989012,0.557,0.833253508695378,1,0.93929909095163,0,0.0271960979709726,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"ferulicacid4sulfate",0.271428697475971,0.786,0.729997267775181,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"galactonate",0.371121094604555,0.709,0.600610099514258,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"glycocholateglucuronide1",-0.184340270283766,0.565,0.744090449067949,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
"glycolithocholate",0.375547352233563,0.575,0.513509870217877,1,0.914985859140484,0,0.038585617785697,"Not Sig","Not Sig","Dichotomized",0.949364965277535,"Not Sig"
