"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"dilinoleoylGPE182182",0.0285331220862022,0.026,0.278541870211599,1,0.895290410405738,0,0.0480360672776423,"Not Sig","Not Sig","Dichotomized",0.853789845537449,"Not Sig"
"trimethylurate",0.000771164031374236,0.025,0.975773993557071,1,0.989713622036458,0,0.00449045223216147,"Not Sig","Not Sig","Dichotomized",0.975773993557071,"Not Sig"
"alphahydroxypregnanoloneglucuronide",0.00658318501652514,0.024,0.784019987256876,1,0.986944966741043,0,0.00570706344691672,"Not Sig","Not Sig","Dichotomized",0.958190837140854,"Not Sig"
"alphahydroxypregnenolone3sulfate",0.0306468685379953,0.025,0.222296387329605,1,0.832097551932394,0,0.0798257557015705,"Not Sig","Not Sig","Dichotomized",0.828842084201829,"Not Sig"
"methylurate",0.0243591009081319,0.024,0.318578300573675,1,0.919489690652953,0,0.0364531357218626,"Not Sig","Not Sig","Dichotomized",0.853789845537449,"Not Sig"
"stearoylGPG180",-0.0069240654446424,0.027,0.800769469640185,1,0.986944966741043,0,0.00570706344691672,"Not Sig","Not Sig","Dichotomized",0.958190837140854,"Not Sig"
"hydroxypregnenolonemonosulfate1",-0.00559638723248659,0.022,0.79532191738611,1,0.986944966741043,0,0.00570706344691672,"Not Sig","Not Sig","Dichotomized",0.958190837140854,"Not Sig"
"acetamidophenolsulfate",-0.0420813078575844,0.025,0.0911081012342992,1,0.655289155127737,0,0.183567019449865,"Not Sig","Not Sig","Dichotomized",0.637664336679877,"Not Sig"
"hydroxyphenylpropionate",-0.0150006917826223,0.026,0.568183585135197,1,0.949200812814094,0,0.0226418985620263,"Not Sig","Not Sig","Dichotomized",0.928495126928248,"Not Sig"
"hydroxyphenylpropionatesulfate",0.0155771086041827,0.023,0.49889766883316,1,0.928382083027813,0,0.0322732496435633,"Not Sig","Not Sig","Dichotomized",0.893203682892001,"Not Sig"
"dimethylurate37",0.0269310002675786,0.023,0.250252753001037,1,0.861757463169345,0,0.0646149467372715,"Not Sig","Not Sig","Dichotomized",0.853789845537449,"Not Sig"
"acetaminophensulfate",-0.0292868439577066,0.029,0.308073123221591,1,0.919489690652953,0,0.0364531357218626,"Not Sig","Not Sig","Dichotomized",0.853789845537449,"Not Sig"
